UniProt AC,Entry Name,TM Helix,Length,Native,TM-score,hyperlink
P0A9T8,YBBA_ECOLI,0.0,228.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13287
P77307,YBBM_ECOLI,132.0,259.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13290
P77504,YBBP_ECOLI,198.0,804.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13293
P37325,YBCH_ECOLI,12.0,296.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13296
P77634,YBCM_ECOLI,0.0,265.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13300
P45579,YBDH_ECOLI,4.0,362.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13303
P77174,YBDM_ECOLI,0.0,209.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13306
P77316,YBDR_ECOLI,5.0,412.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13309
P39874,YBEM_ECOLI,0.0,262.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13312
P0A898,RRMF_ECOLI,0.0,155.0,1xm5A,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13317
P37003,YBFG_ECOLI,0.0,216.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13322
P37909,YBGD_ECOLI,9.0,188.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13328
P0AAV4,YBGJ_ECOLI,0.0,218.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13331
P75748,YBGO_ECOLI,12.0,353.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13334
P21829,YBHA_ECOLI,0.0,272.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13337
P52696,YBHD_ECOLI,11.0,317.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13340
P0AAV8,YBHH_ECOLI,0.0,350.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13343
P75767,YBHK_ECOLI,0.0,302.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13346
P75770,YBHN_ECOLI,170.0,318.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13349
P0AFP9,YBHR_ECOLI,141.0,368.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13352
P30177,YBIB_ECOLI,1.0,320.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13355
P75783,YBIO_ECOLI,236.0,741.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13358
P0AAX8,YBIS_ECOLI,16.0,306.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13361
P75793,PFLF_ECOLI,2.0,810.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13364
P75828,YBJD_ECOLI,2.0,552.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13367
P75809,YBJI_ECOLI,0.0,271.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13370
P60869,YBJL_ECOLI,195.0,561.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13373
P75822,YBJT_ECOLI,15.0,476.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13378
P37443,YCAI_ECOLI,191.0,754.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13382
P75835,YCAM_ECOLI,234.0,476.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13385
P75839,YCAP_ECOLI,60.0,230.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13388
P0AB01,YCBC_ECOLI,39.0,259.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13391
P0AB06,YCBK_ECOLI,17.0,182.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13394
P75860,YCBV_ECOLI,12.0,171.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13397
P0AAC6,YCCA_ECOLI,142.0,219.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13400
P75870,YCCS_ECOLI,195.0,717.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13403
P75908,YCDT_ECOLI,144.0,452.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13407
P75915,YCDY_ECOLI,0.0,184.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13410
P0AB26,YCEB_ECOLI,9.0,186.0,3l6iA,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13413
P29217,YCEH_ECOLI,0.0,215.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13417
P27431,YCFD_ECOLI,0.0,373.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13420
P75952,YCFQ_ECOLI,0.0,210.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13424
P75961,YCFZ_ECOLI,53.0,262.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13427
P75990,YCGF_ECOLI,1.0,403.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13430
P0A8L5,YCGN_ECOLI,0.0,153.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13433
P25743,YCHE_ECOLI,119.0,215.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13436
P0AFR2,YCHM_ECOLI,225.0,559.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13439
P21365,YCIC_ECOLI,114.0,247.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13442
P31808,YCIK_ECOLI,0.0,252.0,3f1lA,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13445
P45848,YCIQ_ECOLI,103.0,631.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13448
P51981,AEEP_ECOLI,0.0,321.0,1jpdX,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13452
P0AFR7,YCJO_ECOLI,131.0,293.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13455
P76044,YCJR_ECOLI,0.0,262.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13458
P77366,PGMB_ECOLI,0.0,219.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13461
P76046,YCJX_ECOLI,0.0,465.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13464
P76053,YDAL_ECOLI,0.0,187.0,3qd7X,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13467
P76066,YDAW_ECOLI,0.0,203.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13471
P25907,YDBD_ECOLI,4.0,768.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13474
P34209,YDCF_ECOLI,0.0,266.0,3ca8A,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13479
P76100,YDCK_ECOLI,0.0,326.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13482
P76104,YDCP_ECOLI,0.0,653.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13486
P77795,YDCT_ECOLI,0.0,337.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13489
P31826,YDDA_ECOLI,104.0,561.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13492
P46136,YDDG_ECOLI,175.0,293.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13495
P64426,YDDW_ECOLI,7.0,439.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13498
P31131,YDEJ_ECOLI,0.0,172.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13501
P77318,YDEN_ECOLI,9.0,560.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13504
P77588,YDEQ_ECOLI,17.0,304.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13507
P76137,YDET_ECOLI,0.0,382.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13510
P0ACM2,YDFH_ECOLI,0.0,228.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13514
P76162,YDFU_ECOLI,0.0,349.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13518
P76177,YDGH_ECOLI,6.0,314.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13521
P0ACR2,YDHB_ECOLI,0.0,310.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13524
P76185,YDHJ_ECOLI,19.0,285.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13527
P77389,YDHP_ECOLI,230.0,389.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13530
P77147,YDHT_ECOLI,0.0,270.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13533
P77564,YDHW_ECOLI,0.0,215.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13536
P0A8A4,YDIA_ECOLI,0.0,277.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13539
P77748,YDIJ_ECOLI,0.0,1018.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13542
P76198,YDIN_ECOLI,247.0,421.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13545
P76201,YDIQ_ECOLI,0.0,254.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13548
P76204,YDIV_ECOLI,0.0,237.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13552
P38055,YDJE_ECOLI,275.0,452.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13555
P77493,YDJH_ECOLI,0.0,315.0,3in1A,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13558
P76230,YDJK_ECOLI,259.0,459.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13561
P39173,YEAD_ECOLI,0.0,294.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13569
P76235,YEAH_ECOLI,0.0,427.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13572
P64483,YEAK_ECOLI,0.0,167.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13575
P76245,YEAP_ECOLI,0.0,341.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13578
P76254,YEAX_ECOLI,0.0,321.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13581
P0AFS9,YEBA_ECOLI,16.0,440.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13584
P33218,YEBE_ECOLI,29.0,219.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13587
P76270,YEBR_ECOLI,0.0,165.0,1vhmB,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13590
P76278,YEBZ_ECOLI,142.0,290.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13593
P0ADI7,YECD_ECOLI,0.0,188.0,1j2rA,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13596
P0AFT2,YECS_ECOLI,102.0,222.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13599
P31064,YEDE_ECOLI,201.0,401.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13602
P76318,YEDK_ECOLI,0.0,222.0,2icuB,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13605
P76329,MPGP_ECOLI,0.0,271.0,1xviB,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13608
P76339,YEDV_ECOLI,42.0,452.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13611
P76343,YEDZ_ECOLI,110.0,211.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13614
P76349,YEEL_ECOLI,0.0,350.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13618
P76359,YEEP_ECOLI,1.0,236.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13621
P37749,YEFG_ECOLI,1.0,330.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13625
P38097,YEGE_ECOLI,182.0,1105.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13628
P76395,YEGK_ECOLI,3.0,253.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13632
P76407,YEGS_ECOLI,0.0,299.0,2bonA,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13635
P76419,YEGV_ECOLI,0.0,321.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13638
P33340,YEHA_ECOLI,11.0,344.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13641
P33343,YEHD_ECOLI,12.0,180.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13644
P33348,YEHL_ECOLI,0.0,362.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13647
P33353,YEHQ_ECOLI,2.0,614.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13650
P0AD14,YEHU_ECOLI,121.0,561.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13654
P33361,YEHY_ECOLI,190.0,385.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13657
P33018,SFGH2_ECOLI,0.0,278.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13660
P0A6N8,EFPL_ECOLI,0.0,190.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13663
P76445,YEIU_ECOLI,95.0,237.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13666
P33915,YEJE_ECOLI,134.0,341.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13669
P0AD27,YEJM_ECOLI,101.0,586.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13672
P76462,YFAP_ECOLI,1.0,258.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13677
P76466,YFAT_ECOLI,0.0,207.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13680
P76481,YFBK_ECOLI,4.0,575.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13683
P76484,YFBN_ECOLI,0.0,238.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13686
P0AFU2,YFBS_ECOLI,217.0,610.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13690
P0AD30,YFCA_ECOLI,158.0,269.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13694
P67095,YFCE_ECOLI,0.0,184.0,1su1A,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13697
P77775,YFCH_ECOLI,0.0,297.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13700
P76499,YFCP_ECOLI,16.0,179.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13706
P77599,YFCS_ECOLI,17.0,250.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13709
P37327,YFDC_ECOLI,122.0,310.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13712
P76510,YFDN_ECOLI,0.0,164.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13718
P76520,YFDX_ECOLI,5.0,211.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13722
P39836,YFEH_ECOLI,161.0,332.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13725
P0ACR7,YFER_ECOLI,3.0,308.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13728
P76536,YFEX_ECOLI,0.0,299.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13731
P66948,YFGC_ECOLI,22.0,487.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13736
P76576,YFGM_ECOLI,16.0,206.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13741
P76578,YFHM_ECOLI,3.0,1653.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13745
P31825,TRMN6_ECOLI,0.0,245.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13748
P33644,YFIH_ECOLI,0.0,243.0,1z9tA,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13751
P76594,YFIQ_ECOLI,0.0,886.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13755
P52126,YFJK_ECOLI,0.0,729.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13761
P52133,YFJR_ECOLI,0.0,233.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13766
P52140,YFJY_ECOLI,0.0,160.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13771
P76616,YGAQ_ECOLI,0.0,750.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13774
Q46888,YGBJ_ECOLI,8.0,302.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13778
Q46891,YGBM_ECOLI,0.0,258.0,1k77A,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13781
P38036,YGCB_ECOLI,2.0,888.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13784
P55140,YGCG_ECOLI,55.0,290.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13787
Q46899,YGCJ_ECOLI,0.0,363.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13790
Q46904,YGCN_ECOLI,5.0,423.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13793
Q46908,YGCR_ECOLI,0.0,259.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13796
P76633,YGCW_ECOLI,2.0,261.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13799
Q46927,YGDL_ECOLI,11.0,268.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13802
P76639,YGEH_ECOLI,0.0,458.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13806
Q46797,YGEQ_ECOLI,7.0,278.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13809
Q46803,YGEW_ECOLI,0.0,396.0,3q98A,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13812
P0AC28,YGFA_ECOLI,3.0,182.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13815
P52043,YGFH_ECOLI,0.0,492.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13818
Q46811,YGFK_ECOLI,1.0,1032.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13821
Q46819,YGFS_ECOLI,0.0,162.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13824
P0ADE8,YGFZ_ECOLI,0.0,326.0,1nrkA,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13827
P21437,GLPX2_ECOLI,0.0,321.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13831
P52052,YGGR_ECOLI,0.0,326.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13836
P0AG84,YGHA_ECOLI,0.0,294.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13840
Q46834,YGHF_ECOLI,5.0,288.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13844
Q46841,YGHQ_ECOLI,141.0,355.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13847
Q46844,YGHT_ECOLI,5.0,230.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13850
Q46851,YGHZ_ECOLI,0.0,346.0,3n6qB,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13853
P30871,YGIF_ECOLI,0.0,433.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13857
P0ADT8,YGIM_ECOLI,23.0,206.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13860
Q46866,YGIV_ECOLI,0.0,160.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13863
P42591,YGJJ_ECOLI,1.0,356.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13866
P42599,YGJR_ECOLI,0.0,328.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13870
P67660,YHAJ_ECOLI,0.0,298.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13874
P42628,YHAO_ECOLI,225.0,443.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13877
P0A894,YHBJ_ECOLI,0.0,284.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13880
P64599,YHBT_ECOLI,0.0,174.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13883
P42640,YHBX_ECOLI,105.0,541.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13887
P45420,YHCD_ECOLI,3.0,793.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13890
P45424,YHCH_ECOLI,0.0,154.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13894
P26646,YHDH_ECOLI,10.0,324.0,1o8cA,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13897
P45766,YHDW_ECOLI,9.0,341.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13900
P45769,YHDZ_ECOLI,0.0,252.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13903
P45524,YHET_ECOLI,0.0,340.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13906
P45546,YHFT_ECOLI,221.0,434.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13909
P45552,YHFZ_ECOLI,0.0,301.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13912
P67143,YHGN_ECOLI,112.0,197.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13916
P37619,YHHQ_ECOLI,125.0,221.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13920
P46852,YHHW_ECOLI,0.0,231.0,1tq5A,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13923
P46855,YHHZ_ECOLI,2.0,392.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13926
P37626,YHII_ECOLI,18.0,355.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13929
P68567,YHIQ_ECOLI,0.0,250.0,2pgxA,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13934
P37197,YHJA_ECOLI,19.0,465.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13937
P37642,YHJD_ECOLI,111.0,337.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13940
P37646,YHJH_ECOLI,0.0,255.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13943
P37655,YHJQ_ECOLI,0.0,250.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13946
P37660,YHJV_ECOLI,224.0,423.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13949
P37665,YIAD_ECOLI,37.0,219.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13952
P37673,YIAL_ECOLI,0.0,155.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13956
P37681,YIAT_ECOLI,11.0,246.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13960
P37686,ADH2_ECOLI,0.0,383.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13963
P0ACA1,YIBF_ECOLI,0.0,202.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13966
P37691,YIBQ_ECOLI,11.0,319.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13970
P31435,YICJ_ECOLI,259.0,460.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13975
P25531,YICR_ECOLI,0.0,222.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13978
P31447,YIDJ_ECOLI,0.0,497.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13982
P31453,YIDP_ECOLI,0.0,238.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13985
P31463,YIDZ_ECOLI,0.0,319.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13988
P31467,YIEH_ECOLI,0.0,221.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13991
P31475,YIEP_ECOLI,0.0,230.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13994
P23305,YIGA_ECOLI,0.0,235.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E13997
P0ADP2,YIGI_ECOLI,2.0,155.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14000
P0ADP7,YIGP_ECOLI,1.0,201.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14003
P0A8H6,YIHI_ECOLI,0.0,169.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14007
P32135,YIHN_ECOLI,248.0,421.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14010
P32138,YIHQ_ECOLI,0.0,678.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14013
P32141,YIHT_ECOLI,1.0,292.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14016
P32144,YIHW_ECOLI,0.0,261.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14019
P0ADQ2,YIID_ECOLI,6.0,329.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14022
P32167,YIIX_ECOLI,1.0,202.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14026
P32677,YIJO_ECOLI,0.0,283.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14029
P0AF43,YJBB_ECOLI,175.0,543.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14032
P32689,YJBH_ECOLI,2.0,698.0,,,http://zhanglab.dcmb.med.umich.edu/QUARK/ecoli2/E14035
